"Serotype","r","delta","phi_1","A_1","A_2","C1","B","C2","Gc0","Gs0","prim_bite","sec_bite"
"DENV1",1.264,3.22978,0.100196,0.833264,4.16632,1.98331,0.416632,0.884481,1,0.152028,-4.37505,-4.90294
"DENV1",1.33998,3.17354,0.0956294,0.979345,4.62967,1.97159,0.413772,0.828597,0.753187,0.25,-4.17178,-4.69857
"DENV1",1.36237,3.12959,0.0833256,0.991653,3.84763,1.98331,0.384763,0.769526,0.667116,0.25,-5.37795,-4.70413
"DENV1",1.28233,3.19831,0.128313,0.991653,5.19267,2.07707,0.495827,0.991653,0.0659678,0.0721395,-5.17507,-4.47456
"DENV1",1.34921,3.24117,0.0987714,0.991653,4.31752,1.98331,0.431752,0.863503,0.614632,0.25,-5.08542,-4.47121
"DENV1",1.28872,3.22906,0.119571,0.984923,4.95827,1.98331,0.480065,0.96013,0.36928,0.25,-4.65772,-4.55094
"DENV1",1.20839,3.17337,0.115689,0.992768,4.95827,1.98554,0.495827,0.991653,0.484071,0.25,-5.38903,-4.92257
"DENV1",1.30436,3.14865,0.0929086,0.991647,4.8669,1.98331,0.419146,0.838292,0.828197,0.2373,-4.4722,-4.87678
"DENV1",1.2919,3.26468,0.114714,0.931754,4.95827,1.98331,0.465877,0.931754,0.290251,0.238327,-5.5658,-4.58618
"DENV1",1.26463,3.21216,0.113719,0.991653,4.77088,1.98331,0.477088,0.954177,0.395317,0.25,-4.43452,-4.7199
"DENV1",1.20725,3.13033,0.114748,0.991653,5.265,2.106,0.495827,0.991653,0.107268,0.0987338,-5.71467,-4.84883
"DENV1",1.2803,3.20311,0.128253,0.991653,5.04743,2.01897,0.495827,0.991653,0.0632926,0.0727706,-5.24712,-4.46032
"DENV1",1.22906,3.2117,0.115264,0.987297,4.95827,1.98331,0.493649,0.987297,0.05,0.0662178,-5.33203,-4.84203
"DENV1",1.27212,3.03244,0.148979,0.991653,5.23954,2.09581,0.495827,0.991653,0.0708495,0.0676743,-5.61494,-4.48913
"DENV1",1.29811,3.225,0.130213,0.991653,5.12102,2.04841,0.495827,0.991653,0.0616645,0.0713215,-4.62235,-4.40103
"DENV1",1.36101,3.12084,0.0945797,0.991653,4.1819,1.98331,0.401155,0.802311,0.676413,0.25,-4.54167,-4.64564
"DENV1",1.16848,3.11058,0.106433,0.991653,5.39279,2.15712,0.495827,0.991653,0.11012,0.100588,-5.4352,-5.08112
"DENV1",1.23298,3.19056,0.114403,0.969077,4.95827,1.98331,0.484539,0.969077,0.105395,0.106217,-5.76278,-4.80069
"DENV1",1.2661,3.19552,0.124079,0.991653,5.27615,2.11046,0.495827,0.991653,0.204312,0.168529,-5.79838,-4.59748
"DENV1",1.25757,3.16545,0.121721,0.991654,5.19159,2.07664,0.495827,0.991653,0.0936856,0.0888633,-5.65726,-4.49033
"DENV1",1.55148,3.068,0.107039,0.912148,4.95827,1.98331,0.334062,0.668124,0.05,0.089875,-5.35114,-5.86014
"DENV1",1.24223,3.1745,0.120291,0.991653,5.27459,2.10984,0.495827,0.991653,0.070289,0.0739444,-5.37441,-4.71716
"DENV1",1.16917,3.05176,0.115868,0.991654,5.13194,2.05277,0.495827,0.991653,0.0888553,0.0888047,-5.32591,-5.0816
"DENV1",1.34918,3.13833,0.0937761,0.991653,4.47351,1.98331,0.405245,0.81049,0.0591837,0.0862509,-5.71828,-4.70372
"DENV1",1.1813,3.15277,0.107375,0.991653,5.20505,2.08202,0.495827,0.991653,0.105435,0.0992617,-5.69042,-5.06025
"DENV1",1.42469,3.31639,0.120731,0.7991,4.95827,1.90366,0.39955,0.7991,0.05,0.0723697,-5.32051,-4.55999
"DENV1",1.27148,3.23483,0.123772,0.991653,5.02269,2.00908,0.495827,0.991653,0.117251,0.110647,-5.89987,-4.57042
"DENV1",1.46839,3.10719,0.0868998,0.991653,3.55135,1.98331,0.355135,0.710269,0.05,0.0904902,-5.46779,-4.41001
"DENV1",1.20282,3.17011,0.113618,0.991653,4.98319,1.99328,0.495827,0.991653,0.120214,0.114044,-5.3708,-4.96102
"DENV1",1.26377,3.20616,0.122427,0.991653,5.2476,2.09904,0.495827,0.991653,0.0604204,0.0679448,-5.28313,-4.61065
"DENV1",1.25881,3.20476,0.115781,0.940756,4.95827,1.98331,0.470378,0.940756,0.05,0.0634907,-5.74519,-4.79593
"DENV1",1.17665,3.19814,0.103092,1.01129,4.95827,2.02258,0.495827,0.991653,0.524748,0.25,-4.74242,-5.16047
"DENV1",1.222,3.17633,0.113444,0.970651,4.95826,1.98331,0.483268,0.966546,0.586325,0.25,-4.36788,-4.91197
"DENV1",1.30696,3.27327,0.118063,0.935851,4.95827,1.98331,0.467925,0.935851,0.326242,0.25,-5.88566,-4.48849
"DENV1",1.25207,3.19802,0.121988,0.991654,5.07977,2.03191,0.495827,0.991653,0.280227,0.212723,-5.51102,-4.66551
"DENV1",1.29919,3.21084,0.12948,0.965379,4.95827,1.98331,0.48269,0.965379,0.100997,0.101837,-5.10807,-4.43049
"DENV1",1.46679,3.19441,0.10146,0.991653,3.9148,1.98331,0.39148,0.782959,0.637668,0.25,-4.45888,-4.16391
"DENV1",1.27915,3.22866,0.125523,0.991653,5.04891,2.01957,0.495827,0.991653,0.133444,0.122695,-5.04421,-4.50605
"DENV1",1.27913,3.2282,0.123661,0.991653,5.19414,2.07766,0.495827,0.991653,0.120197,0.110436,-5.66334,-4.51025
"DENV1",1.33806,3.1832,0.0925248,0.991653,4.95826,1.98331,0.412545,0.825091,0.065448,0.0907961,-5.39444,-4.73757
"DENV1",1.37416,3.21081,0.105246,0.991653,4.20907,1.8319,0.420907,0.841819,0.333776,0.25,-4.99301,-4.46696
"DENV1",1.20455,3.19411,0.109239,0.991653,5.08195,2.03278,0.495827,0.991653,0.10939,0.103579,-5.6021,-4.92605
"DENV1",1.16761,3.09369,0.111899,0.991653,5.00665,2.00266,0.495827,0.991653,0.101287,0.0994144,-5.57558,-5.1217
"DENV1",1.52157,3.71288,0.0530629,0.602953,3.02795,1.32993,0.273441,0.542082,0.999981,0.17819,-4.25297,-4.83908
"DENV1",1.25892,3.1454,0.126424,1.02328,5.16349,2.06487,0.497173,0.991653,0.367345,0.235849,-4.6118,-4.66447
"DENV1",1.27031,3.22111,0.124686,0.991653,5.00147,2.00059,0.495827,0.991653,0.0881137,0.0907936,-4.83657,-4.55241
"DENV1",1.13845,3.10066,0.0919066,0.923414,4.95827,1.98331,0.461707,0.923414,0.136334,0.136082,-5.52261,-5.33387
"DENV1",1.30087,3.22434,0.120643,0.991653,4.95827,1.98331,0.477413,0.954827,0.360446,0.25,-5.20405,-4.50505
"DENV1",1.39166,3.38337,0.115176,0.880611,4.95827,1.98331,0.440306,0.880611,0.268509,0.244002,-5.53629,-4.196
"DENV1",1.22692,3.12565,0.118299,0.991653,5.18166,2.07267,0.495827,0.991653,0.0847008,0.0856704,-5.79368,-4.63559
"DENV1",1.33726,3.1299,0.0923047,0.991653,4.47214,1.98331,0.405433,0.810867,0.801344,0.225372,-4.45739,-4.76313
"DENV1",1.20833,3.15773,0.112129,1.0291,5.1958,2.07575,0.499275,0.995411,0.341776,0.229093,-4.63801,-5.01592
"DENV1",1.20671,2.93221,0.133339,0.947254,4.95827,1.98331,0.473627,0.947254,0.0699869,0.0782417,-5.13691,-4.75873
"DENV1",1.28579,3.27761,0.0758815,0.991653,4.02066,1.60826,0.402066,0.804131,0.533423,0.25,-4.971,-5.22747
"DENV1",1.37065,3.34627,0.121688,0.919438,4.95827,1.98331,0.459719,0.919438,0.200033,0.18534,-5.68928,-4.19549
"DENV1",1.22653,3.21181,0.113808,0.982192,4.95827,1.98331,0.491095,0.982191,0.373772,0.245522,-4.07484,-4.86149
"DENV1",1.23134,3.20605,0.115366,0.991653,4.92465,1.98331,0.492465,0.98493,0.443318,0.25,-4.34577,-4.80772
"DENV1",1.15675,3.11122,0.105081,0.991653,5.18641,2.07456,0.495827,0.991653,0.117961,0.109376,-6.12349,-5.1663
"DENV1",1.87674,3.82833,0.101696,0.592117,4.95827,1.98331,0.296058,0.592117,0.0661704,0.11787,-5.07123,-5.18556
"DENV1",1.35406,3.28363,0.123624,0.913794,4.95827,1.98331,0.456897,0.913794,0.111405,0.116216,-5.40313,-4.26274
"DENV1",1.46342,3.14211,0.0919503,0.991653,3.69927,1.98331,0.369927,0.739855,0.653426,0.25,-5.07895,-4.32422
"DENV1",1.20535,3.00376,0.0828449,0.991653,4.22007,1.98331,0.414267,0.828533,0.667916,0.25,-5.11381,-5.46031
"DENV1",1.36402,3.29714,0.123902,0.961521,4.95827,1.98331,0.465402,0.930803,0.336213,0.25,-4.61551,-4.22962
"DENV1",1.70362,3.21463,0.0745788,0.991653,2.85802,1.81422,0.285802,0.571605,0.676423,0.226514,-4.86827,-4.03387
"DENV1",1.27047,3.16609,0.129279,0.978707,4.95827,1.98331,0.489354,0.978707,0.0718245,0.0795224,-4.79986,-4.53205
"DENV1",1.39007,3.32024,0.0768879,0.991653,3.77172,1.55093,0.377172,0.754345,0.534213,0.25,-5.37168,-4.79864
"DENV1",1.24214,3.19174,0.0825162,0.991653,4.23105,1.77945,0.423105,0.84621,0.599834,0.25,-5.42813,-5.2512
"DENV1",1.26091,3.23144,0.113079,0.942797,4.95827,1.98331,0.471399,0.942797,0.251189,0.208594,-5.55672,-4.73592
"DENV1",1.23572,3.19812,0.116243,0.990004,4.95827,1.98331,0.495002,0.990004,0.115716,0.113084,-5.79455,-4.69851
"DENV1",1.17899,2.99407,0.0793166,0.991653,4.15692,1.98331,0.415688,0.831376,0.686389,0.25,-4.47521,-5.62276
"DENV1",1.39366,3.19047,0.0976468,0.991624,3.99279,1.81098,0.400497,0.802673,0.338753,0.249782,-5.47919,-4.52668
"DENV1",1.35203,3.39441,0.0970713,0.991653,4.11285,1.64514,0.411285,0.929079,0.408361,0.25,-4.75248,-4.72489
"DENV1",1.48356,3.4542,0.122843,0.866603,4.95827,1.98331,0.428571,0.857142,0.168875,0.172715,-5.65445,-3.85971
"DENV1",1.17484,3.10381,0.112509,0.991653,5.05514,2.02206,0.495827,0.991653,0.108336,0.103127,-5.55152,-5.08865
"DENV1",1.24842,3.0683,0.133636,0.991653,5.14368,2.05747,0.495827,0.991653,0.0868895,0.0828846,-5.86576,-4.53857
"DENV1",1.22714,3.18051,0.117397,0.991653,5.08848,2.03539,0.495827,0.991653,0.067353,0.0731136,-5.55633,-4.80241
"DENV1",1.30381,3.29954,0.110941,0.918084,4.95827,1.98331,0.459042,0.918084,0.0791848,0.0912298,-5.59211,-4.55087
"DENV1",1.2843,3.18375,0.113926,0.991653,4.69467,1.98331,0.467067,0.934134,0.364338,0.25,-4.95136,-4.65176
"DENV1",1.23342,3.20714,0.113934,0.967359,4.94346,1.97269,0.483953,0.968237,0.357755,0.249999,-5.06829,-4.83948
"DENV1",1.34917,3.45059,0.109638,0.772639,4.40295,1.76118,0.386316,0.772632,0.117728,0.10192,-5.31024,-5.31144
"DENV1",1.38977,3.82572,0.112405,0.67439,3.07139,1.3056,0.386316,0.772605,0.430349,0.226334,-4.47387,-5.00428
"DENV1",1.3826,3.98763,0.0787996,0.769713,3.86313,1.54429,0.385608,0.768177,0.341588,0.206834,-4.51841,-5.50867
"DENV1",1.45491,3.64831,0.111355,0.772632,4.75172,1.90069,0.386316,0.772632,0.157809,0.120338,-5.08446,-4.60581
"DENV1",1.39109,3.99297,0.0931354,0.845246,4.17219,1.54527,0.417836,0.845054,0.250233,0.159415,-4.79336,-5.2743
"DENV1",1.28855,3.30495,0.107066,0.772632,4.8567,1.94268,0.386316,0.772632,0.0955462,0.0741231,-5.60747,-5.53302
"DENV1",1.33258,3.86011,0.0793984,0.814566,4.22832,1.69145,0.403006,0.780865,0.162713,0.129136,-5.47009,-5.63171
"DENV1",1.19958,3.26665,0.0920191,0.772632,5.06386,2.02554,0.386316,0.772632,0.129746,0.0973872,-5.10401,-5.57353
"DENV1",1.4797,3.33682,0.126533,0.771535,2.51737,1.36833,0.351139,0.695027,0.42563,0.244541,-5.04731,-4.77662
"DENV1",1.24992,3.24958,0.105828,0.772632,4.88419,1.95368,0.386316,0.772632,0.100853,0.0753061,-5.34909,-5.52682
"DENV1",1.32355,3.41087,0.105058,0.772632,4.63719,1.85488,0.386316,0.772632,0.146259,0.11674,-5.23842,-5.4582
"DENV1",1.516,3.53173,0.167669,0.799531,3.86417,1.54537,0.410007,0.819846,0.0941278,0.0900309,-5.18078,-4.25777
"DENV1",1.37943,3.50018,0.106771,0.772632,5.10874,2.0435,0.386316,0.772632,0.206321,0.147153,-5.14032,-4.79151
"DENV1",1.45342,3.65436,0.109777,0.772632,4.71326,1.8853,0.386316,0.772632,0.153782,0.122329,-4.65634,-4.74072
"DENV1",1.42119,3.82198,0.0806697,0.89276,3.86316,1.78552,0.386316,0.772632,0.354433,0.185687,-5.55173,-5.31679
"DENV1",1.41472,3.84639,0.0857632,0.816473,4.43005,1.77149,0.386318,0.773237,0.539431,0.220131,-4.10924,-5.19701
"DENV1",1.48928,3.51318,0.12981,0.701842,3.86316,1.42658,0.352527,0.702228,0.0817398,0.0916036,-5.38444,-5.29409
"DENV1",1.45171,3.71825,0.108947,0.772632,4.12527,1.65011,0.386316,0.772632,0.117247,0.107119,-4.55961,-4.72975
"DENV1",1.64041,3.76231,0.145586,0.772632,3.94817,1.57927,0.386316,0.772632,0.05,0.0642617,-5.23371,-4.32328
"DENV1",1.34978,3.61833,0.0930376,0.772632,4.44136,1.77654,0.386316,0.772632,0.132387,0.11289,-5.01053,-5.49813
"DENV1",1.47665,4.03009,0.0892033,0.766097,3.85234,1.54349,0.380629,0.762159,0.0852384,0.0924873,-5.22356,-4.9364
"DENV1",1.32135,3.45276,0.102129,0.772632,4.60334,1.84134,0.386316,0.772632,0.154486,0.123058,-4.69374,-5.3301
"DENV1",1.41371,3.58672,0.0981435,0.974004,3.86348,1.948,0.422817,0.772642,0.305756,0.161167,-4.86503,-4.90037
"DENV1",1.41182,4.23552,0.0838871,0.640801,3.62995,1.38788,0.373447,0.772632,0.999987,0.141372,-4.10639,-5.27615
"DENV1",1.39667,3.87999,0.0839939,0.829557,3.99208,1.65316,0.395448,0.77365,0.305551,0.189245,-4.95739,-5.31446
"DENV1",1.49458,4.17035,0.0630895,0.552019,2.89721,1.54526,0.314218,0.586193,0.80665,0.25,-4.82162,-5.03112
"DENV1",1.35609,3.84667,0.0674292,0.703646,2.69254,1.54126,0.386316,0.586307,0.804706,0.176106,-4.6681,-5.27692
"DENV1",1.31431,3.41504,0.105062,0.772632,4.33302,1.73321,0.386316,0.772632,0.115468,0.100384,-5.43486,-5.56002
"DENV1",1.27028,3.2035,0.109822,0.772632,5.2878,2.11512,0.386316,0.772632,0.113985,0.0793944,-5.55921,-5.56833
"DENV1",1.515,3.67316,0.124654,0.772632,4.40178,1.76071,0.386316,0.772632,0.0873693,0.0824245,-4.61009,-4.50938
"DENV1",1.55152,3.47826,0.138372,0.673348,3.86316,1.54526,0.336674,0.673348,0.0550318,0.0710563,-4.48087,-5.29624
"DENV1",1.66713,3.98673,0.076446,0.762698,3.07902,1.54526,0.322457,0.600445,0.0622773,0.103183,-5.45411,-4.47552
"DENV1",1.38753,3.80274,0.110779,0.884957,3.86325,1.54527,0.438114,0.858584,0.152121,0.117376,-4.68241,-5.04024
"DENV1",1.43578,4.02284,0.0799213,0.743141,3.86287,1.5452,0.371592,0.743731,0.673522,0.209234,-5.29248,-5.25422
"DENV1",1.39161,3.54427,0.105339,0.772632,5.06804,2.02722,0.386316,0.772632,0.189598,0.136316,-5.0205,-4.76473
"DENV1",1.45565,3.61841,0.111004,0.772632,5.16708,2.06683,0.386316,0.772632,0.179298,0.126631,-4.84288,-4.57363
"DENV1",1.33825,3.30673,0.119093,0.772632,4.84372,1.93749,0.386316,0.772632,0.0946216,0.0761149,-4.60803,-5.41624
"DENV1",1.53268,4.03083,0.101955,0.772634,3.93885,1.58037,0.388144,0.772641,0.129678,0.116404,-4.76496,-4.52837
"DENV1",1.37396,3.30684,0.127217,0.772632,4.91291,1.96516,0.386316,0.772632,0.084579,0.0636126,-4.77295,-5.37808
"DENV1",1.52803,3.63427,0.138485,0.769458,3.73596,1.49438,0.386316,0.772632,0.433986,0.220996,-5.0748,-4.64562
"DENV1",1.49066,3.57931,0.136776,0.791616,3.86316,1.54526,0.395808,0.791616,0.38839,0.209016,-4.43038,-4.8416
"DENV1",1.38967,3.69779,0.104864,0.904034,3.99698,1.80812,0.452041,0.775877,0.182342,0.131369,-5.54682,-4.78224
"DENV1",1.37196,3.75619,0.0922913,0.908168,4.60519,1.80994,0.409573,0.849509,0.0854352,0.0800832,-5.17043,-5.38528
"DENV1",1.54882,3.15617,0.183963,0.95633,4.78165,1.91266,0.416438,0.772632,0.059783,0.05,-4.51824,-4.9679
"DENV1",1.20786,3.16512,0.187534,0.772632,5.20186,2.08074,0.520186,0.911903,0.072164,0.05,-4.9886,-5.73875
"DENV1",1.50319,3.96043,0.109266,0.825757,4.16528,1.66652,0.411351,0.814186,0.653613,0.187037,-4.15933,-4.51774
"DENV1",1.41183,3.8756,0.0914997,0.827508,3.88379,1.64851,0.407004,0.777056,0.269859,0.177487,-5.2118,-5.06063
"DENV1",1.54582,4.05822,0.101419,0.769527,3.86316,1.54526,0.384763,0.769526,0.165616,0.139453,-5.58329,-4.50037
"DENV1",1.31528,3.45227,0.09749,0.772632,5.19267,2.07707,0.386316,0.772632,0.130855,0.0964201,-5.356,-5.14434
"DENV1",1.30434,3.29475,0.13548,0.809988,3.87735,1.60602,0.420947,0.811787,0.219404,0.170195,-5.66132,-5.6943
"DENV1",1.29622,3.48449,0.0975954,0.960129,3.86316,1.92024,0.461869,0.772763,0.275132,0.162296,-4.42464,-5.27461
"DENV1",1.31694,3.59501,0.101395,0.992768,3.86316,1.98554,0.496384,0.772633,0.212369,0.129849,-5.61301,-4.95963
"DENV1",1.45051,3.89946,0.107704,0.838288,3.86316,1.61629,0.418364,0.829105,0.274711,0.173365,-4.97021,-4.75584
"DENV1",1.45451,3.71648,0.105423,0.772632,4.65877,1.86351,0.386316,0.772632,0.196824,0.146426,-4.87669,-4.59663
"DENV1",1.43094,3.55549,0.11246,0.772632,4.77088,1.90835,0.386316,0.772632,0.105506,0.0901593,-4.69093,-4.96137
"DENV1",1.26351,3.27427,0.103263,0.772632,5.265,2.106,0.386316,0.772632,0.14231,0.101465,-5.31864,-5.38396
"DENV1",1.3174,3.45779,0.0986221,0.772632,5.04743,2.01897,0.386316,0.772632,0.11744,0.0895398,-5.27267,-5.17294
"DENV1",1.27203,3.68066,0.13484,0.904135,3.86317,1.56953,0.493637,0.987297,0.0738158,0.066742,-4.70725,-5.17103
"DENV1",1.40886,3.32534,0.129421,0.772632,5.23954,2.09581,0.386316,0.772632,0.107368,0.0786215,-5.12408,-5.20024
"DENV1",1.38355,3.55171,0.100804,0.772632,5.12102,2.04841,0.386316,0.772632,0.103546,0.0832667,-4.23575,-5.14315
"DENV1",1.55039,3.55939,0.166356,0.788617,3.86465,1.54531,0.400333,0.802304,0.100819,0.0963005,-4.76534,-4.21801
"DENV1",1.26081,3.30611,0.0982609,0.772632,5.39279,2.15712,0.386316,0.772632,0.14354,0.101956,-4.80001,-5.32713
"DENV1",1.31256,3.43211,0.100759,0.772632,4.84539,1.93815,0.386316,0.772632,0.14234,0.110264,-5.17821,-5.26513
"DENV1",1.46704,3.63421,0.111031,0.772632,5.27615,2.11046,0.386316,0.772632,0.245397,0.164957,-4.90451,-4.50656
"DENV1",1.23607,3.23056,0.103017,0.772632,5.19159,2.07664,0.386316,0.772632,0.134706,0.0946238,-5.5821,-5.38816
"DENV1",1.53104,3.77912,0.129874,0.746325,3.34314,1.432,0.386314,0.772632,0.108717,0.118773,-5.50257,-4.44181
"DENV1",1.3889,3.55194,0.103247,0.772632,5.27459,2.10984,0.386316,0.772632,0.112073,0.0827944,-4.55727,-4.8634
"DENV1",1.21189,3.21096,0.0990081,0.772632,5.13194,2.05277,0.386316,0.772632,0.119795,0.0899965,-4.96659,-5.72207
"DENV1",1.37928,3.29089,0.154159,0.810065,3.86329,1.54527,0.405229,0.81045,0.0904541,0.088008,-5.21234,-5.08494
"DENV1",1.28408,3.39457,0.0957402,0.772632,5.20505,2.08202,0.386316,0.772632,0.157623,0.11513,-5.12105,-5.27416
"DENV1",1.49649,3.52425,0.134333,0.772632,3.9955,1.5982,0.386316,0.772633,0.05,0.0676318,-4.70417,-5.19182
"DENV1",1.35962,3.77163,0.0831659,0.772632,5.02269,2.00908,0.386316,0.772632,0.21798,0.147489,-5.48092,-5.30087
"DENV1",1.50398,3.73098,0.1291,0.743282,3.55209,1.43405,0.386316,0.772534,0.167115,0.155601,-5.50083,-4.65607
"DENV1",1.35128,3.51303,0.099898,0.772632,4.98319,1.99328,0.386316,0.772632,0.176489,0.130738,-4.57943,-5.069
"DENV1",1.39782,3.72542,0.0979536,0.772668,5.2476,2.09904,0.402633,0.772824,0.132926,0.0957725,-4.64112,-4.82689
"DENV1",1.55878,3.7811,0.122183,0.772632,4.70378,1.88151,0.386316,0.772632,0.184002,0.134039,-5.03402,-3.88967
"DENV1",1.33993,3.3617,0.110984,0.772632,5.05645,2.02258,0.386316,0.772632,0.0932324,0.0752879,-5.41265,-5.31251
"DENV1",1.34987,3.61293,0.1479,0.887794,4.24721,1.60038,0.462693,0.966535,0.217843,0.134849,-4.35459,-4.95874
"DENV1",1.51671,3.77062,0.113702,0.772632,4.67923,1.87168,0.386328,0.772651,0.189299,0.138823,-5.30846,-4.17376
"DENV1",1.45255,3.64222,0.10998,0.77298,5.07341,2.0319,0.386317,0.778914,0.259299,0.174169,-4.96348,-4.63609
"DENV1",1.39906,3.47701,0.113834,0.772632,4.8269,1.93076,0.386316,0.772632,0.136837,0.107705,-4.59886,-5.04813
"DENV1",1.49756,3.97483,0.0990105,0.779404,3.91168,1.54528,0.386777,0.77423,0.055167,0.0725258,-4.93274,-4.75731
"DENV1",1.3875,3.58094,0.100342,0.772632,5.04891,2.01957,0.386316,0.772632,0.209862,0.149906,-4.59904,-5.02597
"DENV1",1.43417,3.5844,0.10994,0.772632,5.19414,2.07766,0.386316,0.772632,0.173076,0.122324,-4.87425,-4.53165
"DENV1",1.35565,3.91541,0.082383,0.786938,4.12545,1.65018,0.403311,0.772632,0.204003,0.153234,-5.26801,-5.42532
"DENV1",1.44301,3.84178,0.0964404,0.772632,4.20907,1.68363,0.386316,0.772633,0.122398,0.108095,-4.64235,-4.90196
"DENV1",1.24428,3.34026,0.0928829,0.772632,5.08195,2.03278,0.386316,0.772632,0.175901,0.131334,-5.52154,-5.51793
"DENV1",1.21972,3.25709,0.0967561,0.772632,5.00665,2.00266,0.386316,0.772632,0.14586,0.110729,-5.27714,-5.69196
"DENV1",1.79945,3.44349,0.122767,0.683737,2.9536,1.54526,0.277262,0.507943,0.0747846,0.112189,-4.86256,-5.25906
"DENV1",1.50742,3.68168,0.108037,0.871879,5.05723,2.06568,0.386317,0.801952,0.110437,0.0831351,-4.21181,-4.58069
"DENV1",1.35923,3.56842,0.0960986,0.772632,5.00147,2.00059,0.386316,0.772632,0.152714,0.114913,-4.49758,-5.27437
"DENV1",1.08165,2.76804,0.12511,0.772632,4.61707,1.84683,0.386316,0.772632,0.0646284,0.0521074,-4.93495,-4.36045
"DENV1",1.44789,3.68207,0.1062,0.772632,4.77413,1.90965,0.386316,0.772632,0.20855,0.15172,-5.39961,-4.64289
"DENV1",1.29714,3.80857,0.0906069,0.839264,3.86317,1.67953,0.440304,0.81779,0.205836,0.145681,-4.77436,-5.48853
"DENV1",1.21864,3.21578,0.100375,0.772632,5.18166,2.07267,0.386316,0.772632,0.11013,0.0791806,-5.48841,-5.56066
"DENV1",1.44013,3.48939,0.141127,0.810866,3.86316,1.54526,0.405433,0.810867,0.358494,0.203921,-4.09355,-4.95602
"DENV1",1.28728,3.37825,0.0975398,0.772632,5.19901,2.07961,0.386316,0.772632,0.117574,0.0884013,-5.19343,-5.43782
"DENV1",1.15552,2.8647,0.130247,0.772632,4.73627,1.89451,0.386316,0.772632,0.0625415,0.05,-4.93648,-4.06799
"DENV1",1.43826,3.67889,0.10833,0.772706,4.02066,1.60826,0.386316,0.772632,0.0929917,0.0958598,-4.77865,-5.04894
"DENV1",1.48939,3.77366,0.108059,0.772632,4.59719,1.83888,0.386316,0.772632,0.190187,0.142067,-4.72984,-4.42315
"DENV1",1.23349,3.50516,0.0922687,0.772647,4.91095,1.96393,0.425828,0.772641,0.187873,0.142808,-5.00686,-5.68457
"DENV1",1.37705,3.57528,0.0999877,0.772632,4.92465,1.96986,0.386316,0.772632,0.197233,0.144418,-5.4937,-4.92505
"DENV1",1.24124,3.25854,0.100718,0.772632,5.18641,2.07456,0.386316,0.772632,0.144864,0.10534,-5.397,-5.45655
"DENV1",1.87903,3.76731,0.13867,0.661173,3.863,1.54516,0.297644,0.592423,0.0642628,0.0909124,-4.6746,-4.71801
"DENV1",1.29698,3.3564,0.106725,0.772632,4.56897,1.82759,0.386316,0.772632,0.121493,0.100131,-5.23114,-5.53336
"DENV1",1.52256,4.06565,0.0895965,0.748506,3.86315,1.54473,0.369928,0.741499,0.0619751,0.0802184,-5.41168,-4.7566
"DENV1",1.59344,4.07629,0.107138,0.772632,4.14267,1.65707,0.386316,0.772632,0.194883,0.147605,-4.90255,-4.17983
"DENV1",1.38222,3.76984,0.089018,0.772642,4.654,1.86156,0.387414,0.772633,0.0968999,0.0851211,-4.59646,-5.20876
"DENV1",1.65953,4.34961,0.0797586,0.571606,3.86316,1.54526,0.335968,0.572011,0.0874138,0.111955,-4.80673,-4.02593
"DENV1",1.32118,3.39844,0.104651,0.772632,4.89354,1.95741,0.386316,0.772632,0.113396,0.0908827,-4.62285,-5.34982
"DENV1",1.51219,3.85278,0.106246,0.754345,3.86316,1.54526,0.377173,0.754346,0.100377,0.103612,-5.23156,-4.74114
"DENV1",1.55902,3.9927,0.106252,0.772632,4.23105,1.69242,0.386316,0.772632,0.16612,0.134078,-5.38158,-4.27744
"DENV1",1.46105,3.72884,0.1052,0.772632,4.71399,1.88559,0.386316,0.772632,0.192217,0.142235,-4.64997,-4.6433
"DENV1",1.30989,3.40638,0.102143,0.772632,4.95002,1.98001,0.386316,0.772632,0.151354,0.113283,-5.1885,-5.23474
"DENV1",1.4951,3.91722,0.100935,0.772632,4.15688,1.66275,0.386316,0.772632,0.12116,0.107808,-4.4357,-4.6508
"DENV1",1.39741,3.67734,0.102888,0.772632,3.99279,1.59712,0.386316,0.772632,0.12988,0.117154,-5.36403,-4.90624
"DENV1",1.36452,3.20458,0.148213,0.772632,4.11285,1.64514,0.386316,0.772632,0.05,0.0567681,-4.96356,-5.67964
"DENV1",1.27375,3.1362,0.155558,0.857142,3.86316,1.58189,0.428571,0.857142,0.0633918,0.0625379,-4.93622,-5.45658
"DENV1",1.26521,3.3159,0.100683,0.772632,5.05514,2.02206,0.386316,0.772632,0.152216,0.113454,-4.98837,-5.42564
"DENV1",1.32077,3.24681,0.119696,0.772632,5.14368,2.05747,0.386316,0.772632,0.115842,0.081534,-5.32227,-5.43302
"DENV1",1.4022,3.59499,0.103136,0.772632,5.08848,2.03539,0.386316,0.772632,0.150259,0.109415,-5.03045,-4.61831
"DENV1",1.55101,3.78346,0.119124,0.772632,4.59042,1.83617,0.386316,0.772632,0.136626,0.110604,-4.39782,-4.36447
"DENV1",1.52958,3.91961,0.103958,0.772632,4.67067,1.86827,0.386316,0.772632,0.157978,0.11898,-4.43364,-4.37647
"DENV1",1.43624,3.69075,0.102709,0.772632,4.80613,1.92245,0.386316,0.772632,0.144733,0.111669,-4.70964,-4.85634
